Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
Cloud Engineer - Experienced,Senior-Level,5-9 years,"AWS; Azure; GCP; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring: CloudWatch, Prometheus, ELK; Networking; Storage; Scripting: Python, Bash, PowerShell",Design and manage enterprise-scale cloud deployments; Automate infrastructure; Enforce security compliance; Mentor junior cloud engineers; Collaborate cross-team,Cloud; DevOps; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
Cloud Engineer - Experienced,Senior-Level,6+ years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring/Logging: CloudWatch, Prometheus, ELK; Networking & Storage; Python/Bash/PowerShell",Lead cloud infrastructure projects; Implement automated CI/CD pipelines; Optimize resource usage; Ensure cloud security and compliance; Mentor and guide team,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
Cloud Engineer - Experienced,Senior-Level,7+ years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring/Logging: CloudWatch, Prometheus, ELK; Networking; Storage; Python/Bash/PowerShell","Architect, deploy, and manage cloud environments; Enforce security best practices; Monitor systems; Lead cloud engineering teams across projects",Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
Cloud Engineer - Experienced,Senior-Level,6-8 years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Python/Bash/PowerShell,Lead cloud architecture and CI/CD projects; Manage automation and security compliance; Mentor and coordinate cross-team efforts,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; DevOps
Cloud Engineer - Experienced,Senior-Level,5-9 years,AWS; Azure; GCP; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Architect enterprise-scale deployments; Implement CI/CD pipelines; Enforce security compliance; Mentor junior engineers,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; DevOps
Cloud Engineer - Experienced,Senior-Level,6+ years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Lead cloud infrastructure and automation projects; Implement CI/CD pipelines; Optimize cloud resources and enforce security; Mentor junior engineers,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
Cloud Engineer - Experienced,Senior-Level,7+ years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Architect and manage cloud environments; Lead engineering teams; Enforce security best practices; Monitor cloud systems,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Leadership; Automation
Data Engineer,Fresher,0-1,Python; Java Basics; SQL; PostgreSQL; MongoDB; Hadoop Basics; Spark Basics; ETL Fundamentals; AWS Basics; Azure Fundamentals,Assist in developing basic ETL pipelines; Support database management tasks; Work on structured and unstructured data; Collaborate with senior engineers on big data tools; Learn and apply cloud platform fundamentals,Python; SQL; ETL; Big Data; AWS; Hadoop; MongoDB; Data Engineering Fundamentals
Data Engineer,Fresher,0-1,Python; Scala Basics; MySQL; MongoDB; Airflow Basics; Linux; Spark Fundamentals; Data Modeling Basics,Assist in building simple data pipelines; Support ETL processes; Perform data cleaning and preprocessing; Help in maintaining NoSQL and relational databases; Participate in data modeling exercises,ETL; Python; SQL; Airflow; Data Cleaning; MongoDB; Spark Basics
Data Engineer,Fresher,0-1,Python; Java; PostgreSQL; MongoDB; AWS S3 Basics; Azure Basics; Hadoop Fundamentals; Analytical Thinking,Work with structured query languages; Support pipeline development; Assist in cloud data storage integration; Collaborate with developers on data validation; Apply problem-solving to debug issues,Python; SQL; PostgreSQL; AWS; Hadoop; ETL Fundamentals
Data Engineer,Fresher,0-1,SQL; Python; Java Basics; MongoDB; Hadoop Basics; Data Structures; ETL Tools Introduction,Assist in maintaining data warehouses; Perform SQL query optimization under guidance; Help in data ingestion tasks; Learn workflow orchestration basics; Support analytics team with clean data,Python; SQL; ETL; Data Warehousing; Hadoop Basics
Data Engineer,Fresher,0-1,Python; Scala Basics; PostgreSQL; MongoDB; Airflow Fundamentals; Spark Basics; AWS Beginner,Assist in building simple pipelines; Support cloud migration projects; Perform basic ETL workflows; Work with structured and unstructured data formats; Support data validation tasks,SQL; ETL; Python; MongoDB; Airflow; AWS; Spark Basics
Data Engineer,Fresher,0-1,Python; Java Basics; PostgreSQL; Linux; SQL; ETL Fundamentals; AWS S3 Basics,Assist in managing databases; Support ETL and pipeline processes; Help with data quality checks; Collaborate on cloud-based data solutions; Work under mentorship on Hadoop/Spark tasks,Python; SQL; ETL; AWS; Data Engineering Fundamentals
Data Engineer,Fresher,0-1,Python; Scala Basics; PostgreSQL; MongoDB; Data Modeling Basics; Azure Fundamentals; Hadoop Basics,Assist in developing basic data models; Work with ETL testing processes; Collaborate on building pipelines; Learn cloud tools; Support troubleshooting,ETL; Python; SQL; Azure; Hadoop Basics
Data Engineer,Fresher,0-1,Python; Java; SQL; MongoDB; Airflow Basics; AWS Basics; Linux,Assist senior engineers in data pipeline workflows; Support monitoring of ETL processes; Participate in pipeline testing; Collaborate in cross-functional teams; Perform debugging of queries,SQL; Python; ETL; Airflow; AWS
Data Engineer,Fresher,0-1,Python; SQL; PostgreSQL; MongoDB; Hadoop Basics; AWS Cloud Basics,Support data ingestion processes; Work on ETL fundamentals; Assist with cloud storage management; Help optimize queries under guidance; Participate in data testing,Python; SQL; PostgreSQL; Hadoop; AWS
Data Engineer,Fresher,0-1,Python; Java Basics; SQL; MongoDB; Spark Fundamentals; Azure Basics; ETL Basics,Assist in Spark-based tasks; Support pipeline testing; Work on database administration basics; Collaborate on ETL workflows; Support cloud deployments,SQL; Python; ETL; Spark Basics; Azure
Data Engineer,Experienced,5+,Python; Scala; Java; SQL Optimization; Apache Spark; Kafka; Airflow; AWS S3; Redshift,Develop and maintain robust ETL pipelines; Optimize SQL queries for large-scale datasets; Work with big data technologies; Deploy pipelines on AWS cloud; Ensure data quality and governance,Python; SQL; Spark; Kafka; ETL; AWS; Data Warehousing
Data Engineer,Experienced,5+,Python; Java; SQL; Apache Kafka; Snowflake; Airflow; AWS Glue; Hadoop,Build scalable data pipelines; Implement data quality frameworks; Work on Snowflake and Redshift; Collaborate with analysts to deliver insights; Automate ETL processes using Airflow,Python; SQL; ETL; Snowflake; Kafka; Airflow; AWS
Data Engineer,Experienced,5+,Scala; Python; SQL; Kafka; Flink; Databricks; GCP BigQuery; Data Modeling,Develop streaming pipelines with Kafka and Flink; Implement data warehousing solutions; Model data with partitioning and indexing; Optimize pipeline performance; Collaborate with product teams on data requirements,Scala; Python; SQL; Kafka; Flink; BigQuery; Databricks
Data Engineer,Experienced,5+,Python; SQL; Spark; Hadoop; AWS EMR; Snowflake; Data Modeling; Airflow,Lead development of data architecture; Manage large-scale Spark jobs; Implement governance and compliance controls; Mentor junior engineers; Deploy scalable pipelines on cloud,Python; SQL; Spark; Hadoop; AWS; Snowflake; Airflow
Data Engineer,Experienced,5+,Java; Python; SQL; Kafka; Airflow; GCP BigQuery; MongoDB; Data Partitioning,Build real-time data pipelines; Integrate structured and unstructured data sources; Collaborate with data science teams; Ensure pipeline scalability and reliability; Automate workflows,SQL; Python; Kafka; Airflow; BigQuery
Data Engineer,Experienced,5+,Python; Scala; SQL Optimization; AWS Glue; Databricks; Flink; Snowflake; Airflow,Develop scalable ETL pipelines; Manage AWS-based big data workflows; Implement data governance best practices; Design star-schema models; Work closely with DevOps for CI/CD pipelines,SQL; Python; AWS Glue; Snowflake; Databricks; Flink
Data Engineer,Experienced,5+,Python; Java; SQL; Spark; Kafka; AWS Redshift; Azure Data Lake; Airflow,Maintain high-volume data pipelines; Optimize data storage and retrieval; Collaborate with stakeholders to design data strategy; Ensure pipeline performance SLAs; Contribute to architecture decisions,SQL; Python; Spark; Kafka; AWS; Airflow
Data Engineer,Experienced,5+,Python; SQL; Scala; Snowflake; BigQuery; Hadoop; Airflow; Kafka; Data Governance,Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines,Python; SQL; Snowflake; BigQuery; Airflow; Data Governance
Data Engineer,Experienced,5+,Python; Scala; SQL; Kafka; Flink; Azure Synapse; MongoDB; Airflow,Develop batch and streaming solutions; Optimize SQL-based data retrieval; Automate pipelines with Airflow; Work with real-time analytics pipelines; Ensure cost-efficient solutions in cloud,Python; SQL; Kafka; Flink; Airflow; Azure Synapse
Data Engineer,Experienced,5+,Python; Java; SQL; Spark; AWS Glue; Snowflake; Data Modeling; Airflow; Kafka,Lead end-to-end data engineering projects; Architect solutions for large data lakes; Collaborate across product and engineering; Ensure robust monitoring of pipelines; Mentor junior engineers,Python; SQL; Spark; Snowflake; AWS; Kafka; Airflow
Junior Machine Learning Engineer,Fresher,0-1,"Python; R; SQL; Pandas; NumPy; Matplotlib; Seaborn; MongoDB; MySQL; Basic ML models: decision trees, K-means, logistic regression; Data preprocessing",Implement basic ML models for internal projects; Preprocess datasets for modeling; Visualize results for team review; Collaborate with senior data scientists; Learn ML best practices and workflows,Machine Learning Engineer; Python; R; SQL; Data Preprocessing; ML Models; Visualization
Senior Machine Learning Engineer,Senior,3+,Python (advanced); R; SQL; Java/Scala; Regression; Classification; NLP; Reinforcement Learning; Ensemble methods; Spark; Hadoop; AWS; GCP; ETL automation; Feature engineering; Tableau; PowerBI,Design and deploy ML and AI models for large datasets; Optimize model performance; Oversee ETL processes; Mentor junior team members; Ensure high-quality ML solutions,Machine Learning Engineer; Python; R; SQL; AI; Deep Learning; Big Data; Leadership
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; GitHub/GitLab; AWS basics; Azure basics; GCP basics; Bash; Python fundamentals; Terraform awareness; Ansible awareness; Linux basics,Assist in automating deployments; Build basic CI/CD pipelines; Manage containerized applications; Participate in academic or bootcamp projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization; Automation
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; GitHub/GitLab; AWS basics; Azure basics; GCP basics; Bash; Python; Terraform awareness; Ansible awareness; Linux fundamentals,Support CI/CD pipelines; Containerize applications using Docker; Deploy sample apps to cloud environments under guidance,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS awareness; Azure awareness; GCP awareness; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,Implement basic DevOps pipelines; Assist in Docker container setups; Deploy apps on cloud platforms for learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS basics; Azure basics; GCP basics; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,"Assist in automating build, test, and deployment processes; Containerize applications; Deploy to cloud with guidance",DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS awareness; Azure awareness; GCP awareness; Bash basics; Python basics; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,Support deployment automation; Setup Docker containers; Participate in CI/CD pipeline creation for projects,DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; GitHub/GitLab; AWS basics; Azure basics; GCP basics; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,Assist in building CI/CD pipelines; Containerize applications with Docker; Deploy sample apps to cloud environments,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS awareness; Azure awareness; GCP awareness; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,Implement basic CI/CD pipelines; Containerize web apps with Docker; Deploy to cloud under supervision,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS basics; Azure basics; GCP basics; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,"Assist in setting up automated build, test, deployment pipelines; Containerize apps; Deploy on cloud as part of team projects",DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization
DevOps Engineer - Fresher,Fresher,0-1 year,Git; Jenkins; Docker; Kubernetes; AWS basics; Azure basics; GCP basics; Bash; Python; CI/CD basics; Linux fundamentals; Terraform/Ansible awareness,Support deployment automation; Implement basic CI/CD pipelines; Containerize applications for test and learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation; Containerization
